,id,pop,subpop,region,country,continent,latitude,longitude,TempM,MDiurnalR,Isotherm,TempSeason,MxTempWM,MnTempCM,TempR,MTempWtQ,MTempDQ,MTempWmQ,MTempCQ,Prec,PrecWM,PrecDM,PrecSeason,PrecWtQ,PrecDQ,PrecWmQ,PrecCQ
224,HL_1,HL,HL,PNW,USA,NAM,45.909633,-122.616945,10.13164616,11.08141708,43.70160675,515.5023804,25.26625061,-0.090750001,25.35700035,4.496999741,16.42237473,16.61358261,4.036166668,1915,304,31,60.81307602,874,151,159,817
225,HL_13,HL,HL,PNW,USA,NAM,45.909633,-122.616945,10.13164616,11.08141708,43.70160675,515.5023804,25.26625061,-0.090750001,25.35700035,4.496999741,16.42237473,16.61358261,4.036166668,1915,304,31,60.81307602,874,151,159,817
226,HL_18,HL,HL,PNW,USA,NAM,45.909633,-122.616945,10.13164616,11.08141708,43.70160675,515.5023804,25.26625061,-0.090750001,25.35700035,4.496999741,16.42237473,16.61358261,4.036166668,1915,304,31,60.81307602,874,151,159,817
227,HL_3,HL,HL,PNW,USA,NAM,45.909633,-122.616945,10.13164616,11.08141708,43.70160675,515.5023804,25.26625061,-0.090750001,25.35700035,4.496999741,16.42237473,16.61358261,4.036166668,1915,304,31,60.81307602,874,151,159,817
228,HL_4,HL,HL,PNW,USA,NAM,45.909633,-122.616945,10.13164616,11.08141708,43.70160675,515.5023804,25.26625061,-0.090750001,25.35700035,4.496999741,16.42237473,16.61358261,4.036166668,1915,304,31,60.81307602,874,151,159,817
229,HO_11,HO,HO,PNW,USA,NAM,44.224196,-123.511671,9.888688087,10.45787525,45.84575653,452.191803,23.89249992,1.081500053,22.81100082,5.276583195,15.34616661,15.86862469,4.798416615,2227,387,23,71.13695526,1085,120,131,1017
230,HO_13,HO,HO,PNW,USA,NAM,44.224196,-123.511671,9.888688087,10.45787525,45.84575653,452.191803,23.89249992,1.081500053,22.81100082,5.276583195,15.34616661,15.86862469,4.798416615,2227,387,23,71.13695526,1085,120,131,1017
231,HO_15,HO,HO,PNW,USA,NAM,44.224196,-123.511671,9.888688087,10.45787525,45.84575653,452.191803,23.89249992,1.081500053,22.81100082,5.276583195,15.34616661,15.86862469,4.798416615,2227,387,23,71.13695526,1085,120,131,1017
232,HO_5,HO,HO,PNW,USA,NAM,44.224196,-123.511671,9.888688087,10.45787525,45.84575653,452.191803,23.89249992,1.081500053,22.81100082,5.276583195,15.34616661,15.86862469,4.798416615,2227,387,23,71.13695526,1085,120,131,1017
233,HO_8,HO,HO,PNW,USA,NAM,44.224196,-123.511671,9.888688087,10.45787525,45.84575653,452.191803,23.89249992,1.081500053,22.81100082,5.276583195,15.34616661,15.86862469,4.798416615,2227,387,23,71.13695526,1085,120,131,1017
234,HR_12,HR,HR,PNW,USA,NAM,45.661346,-121.586227,8.960531235,11.60918713,39.59916306,644.8135986,26.31900024,-2.997750044,29.31674957,1.821999907,16.95366669,16.95366669,1.232499957,1166,201,14,70.46734619,579,73,73,544
235,HR_2,HR,HR,PNW,USA,NAM,45.661346,-121.586227,8.960531235,11.60918713,39.59916306,644.8135986,26.31900024,-2.997750044,29.31674957,1.821999907,16.95366669,16.95366669,1.232499957,1166,201,14,70.46734619,579,73,73,544
236,HR_3,HR,HR,PNW,USA,NAM,45.661346,-121.586227,8.960531235,11.60918713,39.59916306,644.8135986,26.31900024,-2.997750044,29.31674957,1.821999907,16.95366669,16.95366669,1.232499957,1166,201,14,70.46734619,579,73,73,544
237,HR_7,HR,HR,PNW,USA,NAM,45.661346,-121.586227,8.960531235,11.60918713,39.59916306,644.8135986,26.31900024,-2.997750044,29.31674957,1.821999907,16.95366669,16.95366669,1.232499957,1166,201,14,70.46734619,579,73,73,544
238,HV_1,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
239,HV_11,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
240,HV_12,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
241,HV_13,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
242,HV_14,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
243,HV_15,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
244,HV_16,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
245,HV_18,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
246,HV_2,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
247,HV_20,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
248,HV_21,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
249,HV_3,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
250,HV_4,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
251,HV_5,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
252,HV_7,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
253,HV_8,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
254,HV_9,HV,HV,NE,USA,NAM,44.66431,-73.19869,7.307374954,10.13266659,25.71171761,1039.083862,26.84824944,-12.56050014,39.40874863,18.99512482,-5.209708214,19.77387428,-5.736875057,819,95,37,25.82541084,267,135,260,137
255,IC_1,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
256,IC_14,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
257,IC_15,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
258,IC_4,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
259,IC_7,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
260,IC_9,IC,IC,PNW,USA,NAM,48.23527778,-123.5772222,9.466492653,7.707986355,38.71738434,442.7521362,20.88750076,0.979166687,19.90833473,4.700694561,14.75069427,14.95347214,4.131944656,1014,175,19,69.72476196,508,71,84,450
261,IL_1,IL,IL,PNW,USA,NAM,47.168389,-123.113595,10.26370144,10.34835529,43.3258667,494.041748,24.53792191,0.652987003,23.88493538,4.965411186,16.36026001,16.44380951,4.420389652,1546,250,27,64.23221588,717,108,124,668
262,IL_15,IL,IL,PNW,USA,NAM,47.168389,-123.113595,10.26370144,10.34835529,43.3258667,494.041748,24.53792191,0.652987003,23.88493538,4.965411186,16.36026001,16.44380951,4.420389652,1546,250,27,64.23221588,717,108,124,668
263,IL_2,IL,IL,PNW,USA,NAM,47.168389,-123.113595,10.26370144,10.34835529,43.3258667,494.041748,24.53792191,0.652987003,23.88493538,4.965411186,16.36026001,16.44380951,4.420389652,1546,250,27,64.23221588,717,108,124,668
264,IL_4,IL,IL,PNW,USA,NAM,47.168389,-123.113595,10.26370144,10.34835529,43.3258667,494.041748,24.53792191,0.652987003,23.88493538,4.965411186,16.36026001,16.44380951,4.420389652,1546,250,27,64.23221588,717,108,124,668
265,IL_7,IL,IL,PNW,USA,NAM,47.168389,-123.113595,10.26370144,10.34835529,43.3258667,494.041748,24.53792191,0.652987003,23.88493538,4.965411186,16.36026001,16.44380951,4.420389652,1546,250,27,64.23221588,717,108,124,668
266,JC_1,JC,JC,PNW,USA,NAM,48.16472222,-123.2997222,8.944802284,8.799119949,41.29890442,463.418335,21.36732674,0.061386138,21.30594063,4.016776562,14.63003349,14.83520317,3.605280399,1056,175,25,61.24087524,495,95,98,447
267,JC_14,JC,JC,PNW,USA,NAM,48.16472222,-123.2997222,8.944802284,8.799119949,41.29890442,463.418335,21.36732674,0.061386138,21.30594063,4.016776562,14.63003349,14.83520317,3.605280399,1056,175,25,61.24087524,495,95,98,447
268,JC_15,JC,JC,PNW,USA,NAM,48.16472222,-123.2997222,8.944802284,8.799119949,41.29890442,463.418335,21.36732674,0.061386138,21.30594063,4.016776562,14.63003349,14.83520317,3.605280399,1056,175,25,61.24087524,495,95,98,447
269,JC_17,JC,JC,PNW,USA,NAM,48.16472222,-123.2997222,8.944802284,8.799119949,41.29890442,463.418335,21.36732674,0.061386138,21.30594063,4.016776562,14.63003349,14.83520317,3.605280399,1056,175,25,61.24087524,495,95,98,447
270,JC_2,JC,JC,PNW,USA,NAM,48.16472222,-123.2997222,8.944802284,8.799119949,41.29890442,463.418335,21.36732674,0.061386138,21.30594063,4.016776562,14.63003349,14.83520317,3.605280399,1056,175,25,61.24087524,495,95,98,447
271,JF_01,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
272,JF_08,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
273,JF_11,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
274,JF_18,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
275,JF_21,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
276,JF_25,JF,JF,NE,USA,NAM,42.49807,-76.2474,7.224145889,10.34000015,28.63690758,949.8543701,25.67024994,-10.43700027,36.10725021,16.52608299,-3.881625175,18.63562584,-4.759291649,1011,103,62,14.60077572,286,202,282,207
277,JV_1,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
278,JV_10,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
279,JV_11,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
280,JV_12,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
281,JV_13,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
282,JV_14,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
283,JV_15,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
284,JV_16,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
285,JV_17,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
286,JV_18,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
287,JV_19,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
288,JV_2,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
289,JV_20,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
290,JV_3,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
291,JV_4,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
292,JV_5,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
293,JV_6,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
294,JV_7,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
295,JV_8,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
296,JV_9,JV,JV,NE,USA,NAM,42.50268,-76.60673,8.419771194,10.51220798,29.25746727,933.4763794,26.9545002,-8.975500107,35.93000031,19.75979233,-2.49574995,19.75979233,-3.205625057,914,96,50,19.97556305,270,164,270,170
297,KR_2,KR,KR,PNW,USA,NAM,44.991536,-123.051,11.25013542,11.85147858,44.69262695,536.2563477,27.45825005,0.940500021,26.51774979,5.365291595,17.8747921,18.10579109,5.026499748,1164,204,15,69.01021576,566,72,76,526
298,KR_3,KR,KR,PNW,USA,NAM,44.991536,-123.051,11.25013542,11.85147858,44.69262695,536.2563477,27.45825005,0.940500021,26.51774979,5.365291595,17.8747921,18.10579109,5.026499748,1164,204,15,69.01021576,566,72,76,526
299,KR_5,KR,KR,PNW,USA,NAM,44.991536,-123.051,11.25013542,11.85147858,44.69262695,536.2563477,27.45825005,0.940500021,26.51774979,5.365291595,17.8747921,18.10579109,5.026499748,1164,204,15,69.01021576,566,72,76,526
300,KR_6,KR,KR,PNW,USA,NAM,44.991536,-123.051,11.25013542,11.85147858,44.69262695,536.2563477,27.45825005,0.940500021,26.51774979,5.365291595,17.8747921,18.10579109,5.026499748,1164,204,15,69.01021576,566,72,76,526
301,KR_8,KR,KR,PNW,USA,NAM,44.991536,-123.051,11.25013542,11.85147858,44.69262695,536.2563477,27.45825005,0.940500021,26.51774979,5.365291595,17.8747921,18.10579109,5.026499748,1164,204,15,69.01021576,566,72,76,526
302,LH_1,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
303,LH_10,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
304,LH_11,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
305,LH_12,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
306,LH_13,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
307,LH_14,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
308,LH_16,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
309,LH_18,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
310,LH_19,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
311,LH_20,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
312,LH_3,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
313,LH_4,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
314,LH_5,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
315,LH_7,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
316,LH_8,LH,LH,NE,USA,NAM,42.5831,-74.27177,6.846364498,11.01147938,29.30806351,970.4387817,25.61899948,-11.95250034,37.57149887,16.41783333,-5.494333267,18.43904114,-5.494333267,1028,100,62,13.47701454,293,211,287,211
317,LUX1_11,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
318,LUX1_14,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
319,LUX1_15,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
320,LUX1_17,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
321,LUX1_19,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
322,LUX1_2,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
323,LUX1_20,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
324,LUX1_3,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
325,LUX1_4,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
326,LUX1_5,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
327,LUX1_6,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
328,LUX1_7,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
329,LUX1_8,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
330,LUX1_9,LUX,LUX1,CEU,Luxembourg,EU,49.61855,6.1393,9.220864296,8.078270912,33.29083633,623.0929565,23.04249954,-1.223250031,24.26574898,5.438208103,5.089916706,17.05116653,1.790166736,866,94,56,14.81035995,256,192,198,242
331,MC_1,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
332,MC_10,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
333,MC_11,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
334,MC_12,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
